Rack_Number,Date_E,Month_E,Year_E,Time_E,Device_E,State_E
Rack 6,10/30/2021,2021-10,2021,16:08:38,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,16:08:38,Cooling,1
Rack 6,10/30/2021,2021-10,2021,16:11:55,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,16:22:56,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,16:22:56,Cooling,1
Rack 6,10/30/2021,2021-10,2021,16:26:21,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,16:37:50,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,16:37:50,Cooling,1
Rack 6,10/30/2021,2021-10,2021,16:41:09,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,16:51:38,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,16:51:38,Cooling,1
Rack 6,10/30/2021,2021-10,2021,16:54:56,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,17:04:19,Effulent Coil,1
Rack 6,10/30/2021,2021-10,2021,17:06:06,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,17:06:06,Cooling,1
Rack 6,10/30/2021,2021-10,2021,17:09:46,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,17:16:15,Effulent Coil,0
Rack 6,10/30/2021,2021-10,2021,17:19:16,Cooling,1
Rack 6,10/30/2021,2021-10,2021,17:19:46,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,17:23:00,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,17:34:52,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,17:34:52,Cooling,1
Rack 6,10/30/2021,2021-10,2021,17:38:15,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,17:49:04,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,17:49:04,Cooling,1
Rack 6,10/30/2021,2021-10,2021,17:52:25,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,18:03:35,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,18:03:35,Cooling,1
Rack 6,10/30/2021,2021-10,2021,18:06:51,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,18:17:42,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,18:17:42,Cooling,1
Rack 6,10/30/2021,2021-10,2021,18:21:03,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,18:24:20,Effulent Coil,1
Rack 6,10/30/2021,2021-10,2021,18:29:19,Cooling,1
Rack 6,10/30/2021,2021-10,2021,18:31:03,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,18:34:37,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,18:36:15,Effulent Coil,0
Rack 6,10/30/2021,2021-10,2021,18:44:56,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,18:44:56,Cooling,1
Rack 6,10/30/2021,2021-10,2021,18:48:45,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,18:59:09,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,18:59:09,Cooling,1
Rack 6,10/30/2021,2021-10,2021,19:02:59,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,19:12:39,Cooling,1
Rack 6,10/30/2021,2021-10,2021,19:12:59,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,19:16:58,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,19:27:09,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,19:27:09,Cooling,1
Rack 6,10/30/2021,2021-10,2021,19:31:07,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,19:39:22,Cooling,1
Rack 6,10/30/2021,2021-10,2021,19:41:07,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,19:44:20,Effulent Coil,1
Rack 6,10/30/2021,2021-10,2021,19:45:25,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,19:53:20,Cooling,1
Rack 6,10/30/2021,2021-10,2021,19:55:25,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,19:56:15,Effulent Coil,0
Rack 6,10/30/2021,2021-10,2021,19:59:20,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,20:09:19,Cooling,1
Rack 6,10/30/2021,2021-10,2021,20:09:20,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,20:12:51,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,20:22:21,Cooling,1
Rack 6,10/30/2021,2021-10,2021,20:22:51,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,20:26:18,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,20:37:19,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,20:37:19,Cooling,1
Rack 6,10/30/2021,2021-10,2021,20:40:47,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,20:51:39,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,20:51:39,Cooling,1
Rack 6,10/30/2021,2021-10,2021,20:55:03,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,21:04:20,Effulent Coil,1
Rack 6,10/30/2021,2021-10,2021,21:04:59,Cooling,1
Rack 6,10/30/2021,2021-10,2021,21:05:03,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,21:08:40,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,21:16:15,Effulent Coil,0
Rack 6,10/30/2021,2021-10,2021,21:19:27,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,21:19:27,Cooling,1
Rack 6,10/30/2021,2021-10,2021,21:22:49,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,21:31:31,Cooling,1
Rack 6,10/30/2021,2021-10,2021,21:32:49,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,21:36:11,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,21:48:02,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,21:48:02,Cooling,1
Rack 6,10/30/2021,2021-10,2021,21:51:30,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,22:02:25,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,22:02:25,Cooling,1
Rack 6,10/30/2021,2021-10,2021,22:05:47,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,22:16:30,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,22:16:30,Cooling,1
Rack 6,10/30/2021,2021-10,2021,22:19:45,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,22:24:20,Effulent Coil,1
Rack 6,10/30/2021,2021-10,2021,22:28:32,Cooling,1
Rack 6,10/30/2021,2021-10,2021,22:29:45,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,22:33:13,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,22:36:15,Effulent Coil,0
Rack 6,10/30/2021,2021-10,2021,22:43:46,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,22:43:46,Cooling,1
Rack 6,10/30/2021,2021-10,2021,22:47:01,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,22:58:01,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,22:58:01,Cooling,1
Rack 6,10/30/2021,2021-10,2021,23:01:33,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,23:11:58,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,23:11:58,Cooling,1
Rack 6,10/30/2021,2021-10,2021,23:15:14,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,23:26:49,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,23:26:49,Cooling,1
Rack 6,10/30/2021,2021-10,2021,23:30:06,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,23:40:55,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,23:40:55,Cooling,1
Rack 6,10/30/2021,2021-10,2021,23:44:14,Heat Ex Comp,0
Rack 6,10/30/2021,2021-10,2021,23:44:20,Effulent Coil,1
Rack 6,10/30/2021,2021-10,2021,23:53:53,Cooling,1
Rack 6,10/30/2021,2021-10,2021,23:54:14,Heat Ex Comp,1
Rack 6,10/30/2021,2021-10,2021,23:56:15,Effulent Coil,0
Rack 6,10/30/2021,2021-10,2021,23:57:35,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,0:08:33,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,0:08:33,Cooling,1
Rack 6,10/31/2021,2021-10,2021,0:11:47,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,0:22:14,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,0:22:14,Cooling,1
Rack 6,10/31/2021,2021-10,2021,0:25:35,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,0:37:08,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,0:37:08,Cooling,1
Rack 6,10/31/2021,2021-10,2021,0:40:30,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,0:50:29,Cooling,1
Rack 6,10/31/2021,2021-10,2021,0:50:30,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,0:53:49,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,1:04:21,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,1:05:19,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,1:05:19,Cooling,1
Rack 6,10/31/2021,2021-10,2021,1:08:55,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,1:16:16,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,1:19:28,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,1:19:28,Cooling,1
Rack 6,10/31/2021,2021-10,2021,1:22:53,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,1:33:51,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,1:33:51,Cooling,1
Rack 6,10/31/2021,2021-10,2021,1:37:16,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,1:47:57,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,1:47:57,Cooling,1
Rack 6,10/31/2021,2021-10,2021,1:51:23,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,2:01:25,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,2:01:25,Cooling,1
Rack 6,10/31/2021,2021-10,2021,2:04:41,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,2:14:40,Cooling,1
Rack 6,10/31/2021,2021-10,2021,2:14:41,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,2:17:55,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,2:24:21,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,2:28:20,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,2:28:20,Cooling,1
Rack 6,10/31/2021,2021-10,2021,2:31:47,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,2:36:16,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,2:43:05,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,2:43:05,Cooling,1
Rack 6,10/31/2021,2021-10,2021,2:46:27,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,2:56:28,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,2:56:28,Cooling,1
Rack 6,10/31/2021,2021-10,2021,2:59:50,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,3:11:43,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,3:11:43,Cooling,1
Rack 6,10/31/2021,2021-10,2021,3:15:06,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,3:25:55,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,3:25:55,Cooling,1
Rack 6,10/31/2021,2021-10,2021,3:29:19,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,3:38:58,Cooling,1
Rack 6,10/31/2021,2021-10,2021,3:39:19,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,3:42:34,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,3:44:21,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,3:52:30,Cooling,1
Rack 6,10/31/2021,2021-10,2021,3:52:34,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,3:55:46,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,3:56:16,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,4:06:29,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,4:06:29,Cooling,1
Rack 6,10/31/2021,2021-10,2021,4:09:48,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,4:18:26,Cooling,1
Rack 6,10/31/2021,2021-10,2021,4:19:48,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,4:23:03,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,4:34:52,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,4:34:52,Cooling,1
Rack 6,10/31/2021,2021-10,2021,4:38:18,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,4:49:39,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,4:49:39,Cooling,1
Rack 6,10/31/2021,2021-10,2021,4:52:59,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,5:04:03,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,5:04:03,Cooling,1
Rack 6,10/31/2021,2021-10,2021,5:04:21,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,5:07:28,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,5:16:11,Cooling,1
Rack 6,10/31/2021,2021-10,2021,5:16:16,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,5:17:28,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,5:20:49,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,5:31:45,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,5:31:45,Cooling,1
Rack 6,10/31/2021,2021-10,2021,5:35:10,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,5:45:12,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,5:45:12,Cooling,1
Rack 6,10/31/2021,2021-10,2021,5:48:29,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,5:59:44,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,5:59:44,Cooling,1
Rack 6,10/31/2021,2021-10,2021,6:02:52,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,6:13:42,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,6:13:42,Cooling,1
Rack 6,10/31/2021,2021-10,2021,6:17:03,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,6:24:21,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,6:27:23,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,6:27:23,Cooling,1
Rack 6,10/31/2021,2021-10,2021,6:30:58,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,6:36:17,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,6:40:41,Cooling,1
Rack 6,10/31/2021,2021-10,2021,6:40:57,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,6:44:13,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,6:55:44,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,6:55:44,Cooling,1
Rack 6,10/31/2021,2021-10,2021,6:59:04,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,7:09:58,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,7:09:58,Cooling,1
Rack 6,10/31/2021,2021-10,2021,7:13:20,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,7:24:22,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,7:24:22,Cooling,1
Rack 6,10/31/2021,2021-10,2021,7:27:37,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,7:36:59,Cooling,1
Rack 6,10/31/2021,2021-10,2021,7:37:37,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,7:40:51,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,7:44:22,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,7:50:32,Cooling,1
Rack 6,10/31/2021,2021-10,2021,7:50:52,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,7:54:03,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,7:56:17,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,8:05:32,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,8:05:32,Cooling,1
Rack 6,10/31/2021,2021-10,2021,8:08:51,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,8:20:09,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,8:20:09,Cooling,1
Rack 6,10/31/2021,2021-10,2021,8:23:31,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,8:34:55,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,8:34:55,Cooling,1
Rack 6,10/31/2021,2021-10,2021,8:38:16,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,8:49:56,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,8:49:56,Cooling,1
Rack 6,10/31/2021,2021-10,2021,8:53:18,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,9:04:22,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,9:04:37,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,9:04:37,Cooling,1
Rack 6,10/31/2021,2021-10,2021,9:08:09,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,9:16:17,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,9:18:30,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,9:18:30,Cooling,1
Rack 6,10/31/2021,2021-10,2021,9:21:43,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,9:30:24,Cooling,1
Rack 6,10/31/2021,2021-10,2021,9:31:43,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,9:37:38,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,9:38:08,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,9:41:48,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,9:42:18,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,9:45:58,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,9:46:28,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,9:50:08,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,9:50:24,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,9:50:38,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,9:54:04,Heating,1
Rack 6,10/31/2021,2021-10,2021,9:54:18,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,9:54:48,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,9:58:28,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,9:58:58,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:00:24,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,10:02:38,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:03:08,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:06:48,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:07:18,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:10:58,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:11:28,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:11:44,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,10:14:15,Cooling,1
Rack 6,10/31/2021,2021-10,2021,10:21:44,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,10:24:22,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,10:26:30,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,10:32:26,Cooling,1
Rack 6,10/31/2021,2021-10,2021,10:36:17,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,10:36:30,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,10:37:45,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:38:15,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:40:20,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,10:41:08,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:41:39,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:45:18,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:45:49,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:47:54,Cooling,1
Rack 6,10/31/2021,2021-10,2021,10:49:29,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:49:59,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:50:20,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,10:53:38,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:54:02,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,10:54:09,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,10:57:49,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,10:58:19,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:00:32,Cooling,1
Rack 6,10/31/2021,2021-10,2021,11:01:59,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:02:29,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:04:02,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,11:06:09,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:06:38,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:10:19,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:10:49,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:22:01,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,11:22:56,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:23:26,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:25:35,Heating,1
Rack 6,10/31/2021,2021-10,2021,11:26:50,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:27:20,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:31:00,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:31:30,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:32:01,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,11:35:10,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:35:40,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:39:20,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:39:50,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:43:00,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,11:43:30,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,11:44:00,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,11:44:22,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,11:45:27,Cooling,1
Rack 6,10/31/2021,2021-10,2021,11:53:00,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,11:56:17,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,11:58:47,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,12:06:07,Cooling,1
Rack 6,10/31/2021,2021-10,2021,12:08:47,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,12:11:59,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:12:21,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,12:12:29,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:16:09,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:16:39,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:20:19,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:20:49,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:20:58,Cooling,1
Rack 6,10/31/2021,2021-10,2021,12:22:21,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,12:24:29,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:24:59,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:25:42,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,12:28:39,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:29:09,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:32:49,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:33:19,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:34:58,Cooling,1
Rack 6,10/31/2021,2021-10,2021,12:35:42,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,12:36:59,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:37:29,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:39:01,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,12:41:09,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:41:39,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:45:19,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:45:49,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:48:49,Cooling,1
Rack 6,10/31/2021,2021-10,2021,12:49:01,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,12:49:29,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:49:59,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:52:19,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,12:53:39,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:54:09,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,12:57:49,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,12:58:19,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,13:01:59,pH Pump,1
Rack 6,10/31/2021,2021-10,2021,13:02:29,pH Pump,0
Rack 6,10/31/2021,2021-10,2021,13:03:09,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,13:03:09,Cooling,1
Rack 6,10/31/2021,2021-10,2021,13:04:22,Effulent Coil,1
Rack 6,10/31/2021,2021-10,2021,13:06:14,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,13:14:49,Cooling,1
Rack 6,10/31/2021,2021-10,2021,13:16:14,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,13:16:17,Effulent Coil,0
Rack 6,10/31/2021,2021-10,2021,13:19:40,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,13:28:54,Cooling,1
Rack 6,10/31/2021,2021-10,2021,13:29:40,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,13:32:58,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,13:42:08,Cooling,1
Rack 6,10/31/2021,2021-10,2021,13:42:58,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,13:45:58,Heat Ex Comp,0
Rack 6,10/31/2021,2021-10,2021,13:55:44,Cooling,1
Rack 6,10/31/2021,2021-10,2021,13:55:58,Heat Ex Comp,1
Rack 6,10/31/2021,2021-10,2021,13:59:09,Heat Ex Comp,0
